OrganisationID;OrganisationCode;OrganisationType;SubType;Sector;OrganisationStatus;IsPimsManaged;OrganisationName;Address1;Address2;Address3;City;County;Postcode;Latitude;Longitude;ParentODSCode;ParentName;Phone;Email;Website;Fax;
40415;RDY22;Hospital;Hospital;NHS Sector;Visible;TRUE;Alderney Hospital;Ringwood Road;Parkstone;;Poole;Dorset;BH12 4NB;50,7497138977;-1,9409674406;RDY;Dorset Healthcare University NHS Foundation Trust;01202 735537;;http://www.dorsethealthcare.nhs.uk;01202 730657;
40421;RDY32;Hospital;Hospital;NHS Sector;Visible;TRUE;Kimmeridge Court;;69 Haven Road;Canford Cliffs;Poole;;BH13 7LN;50,6991653442;-1,9281030893;RDY;Dorset Healthcare University NHS Foundation Trust;3000191771;;http://www.dorsethealthcare.nhs.uk;;
40423;RDY38;Hospital;Hospital;NHS Sector;Visible;TRUE;Fairmile House;;Jumpers Road;;Christchurch;Dorset;BH23 2JT;50,7431945801;-1,7920064926;RDY;Dorset Healthcare University NHS Foundation Trust;01202 858100;;http://www.dorsethealthcare.nhs.uk;01202 858111;
40425;RDYMR;Hospital;Hospital;NHS Sector;Visible;TRUE;Pebble Lodge;49 Alumhurst Road;Westbourne;;Bournemouth;Dorset;BH4 8EW;50,7167282104;-1,9044071436;RDY;Dorset Healthcare University NHS Foundation Trust;01202 545400;;https://camhsdorset.org/;;
40434;RDYCV;Hospital;Hospital;NHS Sector;Visible;TRUE;Oakcroft;;42 Gravel Hill;;Wimborne;Dorset;BH21 1RR;50,7802658081;-1,9783037901;RDY;Dorset Healthcare University NHS Foundation Trust;01202  848547;;http://www.wheresyourheadat.co.uk;01202 848547;
40437;RDYEF;Hospital;Hospital;NHS Sector;Visible;TRUE;Weymouth Community Hospital;Weymouth Community Hospital;3 Melcombe Avenue;;Weymouth;Dorset;DT4 7TB;50,6210403442;-2,4509978294;RDY;Dorset Healthcare University NHS Foundation Trust;01305 760022;;https://www.dorsethealthcare.nhs.uk/patients-and-visitors/our-services-hospitals/community-hospitals;;
40438;RDYEG;Hospital;Hospital;NHS Sector;Visible;TRUE;Westhaven Hospital;;Radipole Lane;;Weymouth;Dorset;DT4 0QE;50,6152420044;-2,4800307751;RDY;Dorset Healthcare University NHS Foundation Trust;01305 786116;;http://www.dorsethealthcare.nhs.uk;;
40439;RDYEH;Hospital;Hospital;NHS Sector;Visible;TRUE;Portland Hospital;;Castle Road;Castletown;Portland;Dorset;DT5 1AX;50,5658226013;-2,4448084831;RDY;Dorset Healthcare University NHS Foundation Trust;01305 820341;;http://www.dorsethealthcare.nhs.uk;01305 823148;
40440;RDYEJ;Hospital;Hospital;NHS Sector;Visible;TRUE;Bridport Community Hospital;;Hospital Lane;North Allington;Bridport;Dorset;DT6 5DR;50,7416114807;-2,7699143887;RDY;Dorset Healthcare University NHS Foundation Trust;01308 422371;;http://www.dorsethealthcare.nhs.uk;01308 426239;
40441;RDYER;Hospital;Hospital;NHS Sector;Visible;TRUE;Blandford Community Hospital;;Milldown Road;;Blandford Forum;Dorset;DT11 7DD;50,8630752563;-2,1679701805;RDY;Dorset Healthcare University NHS Foundation Trust;01258 456541;;http://www.dorsethealthcare.nhs.uk;01258 450786;
40442;RDYEY;Hospital;Hospital;NHS Sector;Visible;TRUE;Westminster Memorial Hospital;;Abbey Walk;;Shaftesbury;Dorset;SP7 8BD;51,0047264099;-2,2001361847;RDY;Dorset Healthcare University NHS Foundation Trust;01747 851535;;http://www.dorsethealthcare.nhs.uk;;
40443;RDYFC;Hospital;Hospital;NHS Sector;Visible;TRUE;Yeatman Hospital;;Hospital Lane;;Sherborne;Dorset;DT9 3JU;50,9497451782;-2,5190160275;RDY;Dorset Healthcare University NHS Foundation Trust;01935 813991;;http://www.dorsethealthcare.nhs.uk;;
40444;RDYFD;Hospital;Hospital;NHS Sector;Visible;TRUE;Wareham Community Hospital;;Streche Road;;Wareham;Dorset;BH20 4QQ;50,6869888306;-2,1167328358;RDY;Dorset Healthcare University NHS Foundation Trust;01929 552433;;http://www.dorsethealthcare.nhs.uk;01929 550170;
40445;RDYFE;Hospital;Hospital;NHS Sector;Visible;TRUE;Victoria Hospital;Victoria Hospital;Victoria Road;;Wimborne;Dorset;BH21 1ER;50,8022003174;-1,995904088;RDY;Dorset Healthcare University NHS Foundation Trust;01202 856410;;http://www.dorsethealthcare.nhs.uk;01202 849516;
40446;RDYFF;Hospital;Hospital;NHS Sector;Visible;TRUE;Swanage Community Hospital;;Queens Road;;Swanage;Dorset;BH19 2ES;50,6055145264;-1,961199522;RDY;Dorset Healthcare University NHS Foundation Trust;01929 422282;;http://www.dorsethealthcare.nhs.uk;01929 423872;
40447;RDYFG;Hospital;Hospital;NHS Sector;Visible;TRUE;St Leonards Community Hospital (Dorset);;Ringwood Road;;Ringwood;Dorset;BH24 2RR;50,8172645569;-1,8565639257;RDY;Dorset Healthcare University NHS Foundation Trust;01202 584200;;http://www.dorsethealthcare.nhs.uk;;
40451;RDZ20;Hospital;Hospital;NHS Sector;Visible;TRUE;Royal Bournemouth Hospital;Castle Lane East;;;Bournemouth;Dorset;BH7 7DW;50,7474861145;-1,820505619;RDZ;The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust;01202 303626 (ext. 4394);communications@uhd.nhs.uk;https://www.uhd.nhs.uk/;;
40457;RE906;Hospital;Hospital;NHS Sector;Visible;TRUE;Elmville Unit at Monkton Hall;Monkton Village;Monkton Hall Hospital;;Jarrow;Tyne and Wear;NE32 5NN;54,9666252136;-1,5012601614;RE9;South Tyneside NHS Foundation Trust;0191 2832583;;;;
40466;RE9GA;Hospital;Hospital;NHS Sector;Visible;TRUE;South Tyneside District Hospital;Harton Lane;;;South Shields;Tyne and Wear;NE34 0PL;54,9712028503;-1,4284396172;RE9;South Tyneside NHS Foundation Trust;0191 404 1000;chris.morgan@stft.nhs.uk;http://www.stft.nhs.uk/;0191 2022197;
40467;RE9GC;Hospital;Hospital;NHS Sector;Visible;TRUE;Primrose Hill Hospital;Primrose Terrace;;;Jarrow;Tyne and Wear;NE32 5HA;54,9676589966;-1,4857056141;RE9;South Tyneside NHS Foundation Trust;0191 451 6375;chris.morgan@sthct.nhs.uk;http://www.sthct.nhs.uk/;0191 428 4839;
40468;RE9GF;Hospital;Hospital;NHS Sector;Visible;TRUE;Palmer Community Hospital;Wear Street;;;Jarrow;Tyne and Wear;NE32 3UX;54,9806594849;-1,49196136;RE9;South Tyneside NHS Foundation Trust;0191 402 8000;chris.morgan@stft.nhs.uk;http://www.stft.nhs.uk/;;
40470;REF01;Hospital;Hospital;NHS Sector;Visible;TRUE;West Cornwall Hospital (Penzance);St Clare Street;;;Penzance;Cornwall;TR18 2PF;50,1220664978;-5,5429644585;REF;Royal Cornwall Hospitals NHS Trust;01736 874000;rcht.patientexperience@nhs.net;http://www.royalcornwall.nhs.uk;1736874081;
40471;REF02;Hospital;Hospital;NHS Sector;Visible;TRUE;St Michael's Hospital;Trelissick Road;;;Hayle;Cornwall;TR27 4JA;50,1803627014;-5,42441082;REF;Royal Cornwall Hospitals NHS Trust;01872 250000;rcht.patientexperience@nhs.net;http://www.royalcornwall.nhs.uk;;
40472;REF12;Hospital;Hospital;NHS Sector;Visible;TRUE;Royal Cornwall Hospital (Treliske);Treliske;;;Truro;Cornwall;TR1 3LQ;50,2665672302;-5,0942502022;REF;Royal Cornwall Hospitals NHS Trust;01872 250000;rcht.patientexperience@nhs.net;http://www.royalcornwall.nhs.uk;01872 252708;
40481;REM21;Hospital;Hospital;NHS Sector;Visible;TRUE;Aintree University Hospital;Aintree University Hospital;Lower Lane;;Liverpool;Merseyside;L9 7AL;53,4663276672;-2,9310894012;REM;Liverpool University Hospitals NHS Foundation Trust;0151 525 5980;;http://www.aintreehospital.nhs.uk;;
40499;REMRQ;Hospital;Hospital;NHS Sector;Visible;FALSE;Royal Liverpool University Hospital;Prescot Street;;;Liverpool;Merseyside;L7 8XP;53,4095115662;-2,9647941589;REM;Liverpool University Hospitals NHS Foundation Trust;;;;;
40504;REP01;Hospital;Hospital;NHS Sector;Visible;TRUE;Liverpool Women's NHS Foundation Trust;;Crown Street;;Liverpool;;L8 7SS;53,3984642029;-2,9600625038;REP;Liverpool Women's NHS Foundation Trust;0151 708 9988;;http://www.liverpoolwomens.nhs.uk/;0151 702 4028;
40560;RET20;Hospital;Hospital;NHS Sector;Visible;TRUE;The Walton Centre ;Lower Lane;Fazakerley;;Liverpool;Merseyside;L9 7LJ;53,4664001465;-2,9309854507;RET;The Walton Centre NHS Foundation Trust;0151 525 3611;enquiries@thewaltoncentre.nhs.uk;http://www.thewaltoncentre.nhs.uk;0151 529 5500;
40563;RF4DG;Hospital;Hospital;NHS Sector;Visible;TRUE;King George Hospital;;Barley Lane;;Ilford;Essex;IG3 8YB;51,5805435181;0,112121284;RF4;Barking, Havering and Redbridge University Hospitals NHS Trust;0330 400 4333;;http://www.bhrhospitals.nhs.uk/;;
40568;RF4QH;Hospital;Hospital;NHS Sector;Visible;TRUE;Queen's Hospital;Rom Valley Way;;;Romford;Essex;RM7 0AG;51,5694274902;0,1804053038;RF4;Barking, Havering and Redbridge University Hospitals NHS Trust;01708 435000;;http://www.bhrhospitals.nhs.uk;;
40570;RFFAA;Hospital;Hospital;NHS Sector;Visible;TRUE;Barnsley Hospital;;;Gawber Road;Barnsley;Yorkshire;S75 2EP;53,559135437;-1,4994779825;RFF;Barnsley Hospital NHS Foundation Trust;01226 730000;;http://www.barnsleyhospital.nhs.uk;;
40573;RFRPA;Hospital;Hospital;NHS Sector;Visible;TRUE;Rotherham Hospital;;Moorgate Road;;Rotherham;;S60 2UD;53,413974762;-1,3428654671;RFR;The Rotherham NHS Foundation Trust;01709 82 0000;;http://www.therotherhamft.nhs.uk;;
40583;RFSDA;Hospital;Hospital;NHS Sector;Visible;TRUE;Chesterfield Royal Hospital;Calow;Top Road;;Chesterfield;Derbyshire;S44 5BL;53,2362174988;-1,4000365734;RFS;Chesterfield Royal Hospital NHS Foundation Trust;01246 277271;crhft.communications@nhs.net;http://www.chesterfieldroyal.nhs.uk;01246 512737;
40644;RGD05;Hospital;Hospital;NHS Sector;Visible;TRUE;The Mount;44 Hyde Terrace;;;Leeds;West Yorkshire;LS2 9LN;53,8040809631;-1,5588370562;RGD;Leeds and York Partnership NHS Foundation Trust;0113 855 5000;pals.lypft@nhs.net;http://www.leedsandyorkpft.nhs.uk/;;
40646;RGD17;Hospital;Hospital;NHS Sector;Visible;TRUE;St Mary's Hospital;Green Hill Road;Armley;;Leeds;West Yorkshire;LS12 3QE;53,7999076843;-1,6123843193;RGD;Leeds and York Partnership NHS Foundation Trust;0113 855 5000;pals.lypft@nhs.net;http://www.leedsandyorkpft.nhs.uk/home;;
40647;RGDAB;Hospital;Hospital;NHS Sector;Visible;TRUE;Newsam Centre;Seacroft Hospital;York Road;Seacroft;Leeds;West Yorkshire;LS14 6WB;53,80493927;-1,4714717865;RGD;Leeds and York Partnership NHS Foundation Trust;0113 855 6300;pals.lypft@nhs.net;http://www.leedsandyorkpft.nhs.uk/;;
40648;RGDBL;Hospital;Hospital;NHS Sector;Visible;TRUE;Becklin Centre;Alma Street;;;Leeds;West Yorkshire;LS9 7BE;53,8070449829;-1,523196578;RGD;Leeds and York Partnership NHS Foundation Trust;0113 85 56607;enquiries.lypft@nhs.net;http://www.leedsandyorkpft.nhs.uk/home;;
40650;RGM21;Hospital;Hospital;NHS Sector;Visible;TRUE;Royal Papworth Hospital;Royal Papworth Hospital;Cambridge Biomedical Campus;Papworth Road;Cambridge;Cambridgeshire;CB2 0AY;52,1723861694;0,1361896247;RGM;Royal Papworth Hospital NHS Foundation Trust;01223 638000;papworth.communications@nhs.net;https://royalpapworth.nhs.uk/our-hospital/getting-here;;
40654;RGN49;Hospital;Hospital;NHS Sector;Visible;TRUE;Stamford and Rutland Hospital;Ryhall Road;;;Stamford;Lincolnshire;PE9 1UA;52,6553726196;-0,4687359333;RGN;North West Anglia NHS Foundation Trust;01733 678000;;http://www.peterboroughandstamford.nhs.uk;;
40658;RGN80;Hospital;Hospital;NHS Sector;Visible;TRUE;Peterborough City Hospital;Edith Cavell Campus;Bretton Gate, Bretton;;Peterborough;Cambridgeshire;PE3 9GZ;52,5839233398;-0,279370904;RGN;North West Anglia NHS Foundation Trust;01733 678000;;https://www.nwangliaft.nhs.uk/;;
40663;RGP75;Hospital;Hospital;NHS Sector;Visible;TRUE;James Paget University Hospital;Lowestoft Road;Gorleston;;Great Yarmouth;Norfolk;NR31 6LA;52,561668396;1,7179944515;RGP;James Paget University Hospitals NHS Foundation Trust;01493 452452;pals@jpaget.nhs.uk;http://www.jpaget.nhs.uk/;01493 453086;
40715;RGR50;Hospital;Hospital;NHS Sector;Visible;TRUE;West Suffolk Hospital;Hardwick Lane;Hardwick Lane;;Bury St. Edmunds;Suffolk;IP33 2QZ;52,2316627502;0,7091901898;RGR;West Suffolk NHS Foundation Trust;01284 713000;;http://www.wsh.nhs.uk;01284 701993;
40719;RGT01;Hospital;Hospital;NHS Sector;Visible;TRUE;Addenbrooke's;;Hills Road;;Cambridge;Cambridgeshire;CB2 0QQ;52,1751327515;0,1407532394;RGT;Cambridge University Hospitals NHS Foundation Trust;01223 245151;;https://www.cuh.nhs.uk/;;
40720;RGT32;Hospital;Hospital;NHS Sector;Visible;TRUE;Rosie Hospital;;Robinson Way;;Cambridge;Cambridgeshire;CB2 0QQ;52,1732635498;0,1394228637;RGT;Cambridge University Hospitals NHS Foundation Trust;01223 245 151;contactcentre@addenbrookes.nhs.uk;https://www.cuh.nhs.uk/rosie-hospital;01223 216 090;
40722;RGT49;Hospital;Hospital;NHS Sector;Visible;FALSE;Royston Hospital;London Road;;;Royston;Hertfordshire;SG8 9EN;52,041519165;-2.2399887442588806E-2;RGT;Cambridge University Hospitals NHS Foundation Trust;;;;;
40723;RGT50;Hospital;Hospital;NHS Sector;Visible;FALSE;Saffron Walden Community Hospital;Radwinter Road;;;Saffron Walden;Essex;CB11 3HY;52,0235900879;0,256292522;RGT;Cambridge University Hospitals NHS Foundation Trust;;;;;
40768;RH5F1;Hospital;Hospital;NHS Sector;Visible;TRUE;Wellington Community Hospital;;Bulford;;Wellington;Somerset;TA21 8QQ;50,9766769409;-3,2273993492;RH5;Somerset NHS Foundation Trust;01823 662663;;http://www.sompar.nhs.uk/our_services/adult_services/hospitals/wellington_hospital;;
40769;RH5F2;Hospital;Hospital;NHS Sector;Visible;TRUE;Chard  Community Hospital;;Crewkerne Road;;Chard;Somerset;TA20 1NF;50,875;-2,9523594379;RH5;Somerset NHS Foundation Trust;01460 238220;;http://www.sompar.nhs.uk/what-we-do/community-hospitals/;;
40771;RH5F5;Hospital;Hospital;NHS Sector;Visible;TRUE;Minehead Community Hospital;;Luttrell Way;;Minehead;Somerset;TA24 6DF;51,2001190186;-3,4618840218;RH5;Somerset NHS Foundation Trust;01643 701701;;http://www.sompar.nhs.uk/our_services/adult_services/hospitals/minehead_hospital;;
40772;RH5F6;Hospital;Hospital;NHS Sector;Visible;TRUE;Williton Community Hospital;;North Road;Williton;Taunton;Somerset;TA4 4RA;51,1628952026;-3,3231949806;RH5;Somerset NHS Foundation Trust;01984 635600;;http://www.sompar.nhs.uk/our_services/adult_services/hospitals/williton_hospital;;
40773;RH5F7;Hospital;Hospital;NHS Sector;Visible;TRUE;Shepton Mallet Community Hospital;;Bucklers Way;Old Wells Road;Shepton Mallet;Somerset;BA4 4PG;51,1905784607;-2,5624718666;RH5;Somerset NHS Foundation Trust;01749 342931;;http://www.sompar.nhs.uk/our_services/adult_services/hospitals/shepton_mallet_hospital;;
40774;RH5F8;Hospital;Hospital;NHS Sector;Visible;TRUE;West Mendip Community Hospital;;Old Wells Road;;Glastonbury;Somerset;BA6 8JD;51,160484314;-2,6992173195;RH5;Somerset NHS Foundation Trust;01458 836450;;http://www.sompar.nhs.uk/our_services/adult_services/hospitals/west_mendip_hospital;;
40775;RH5F9;Hospital;Hospital;NHS Sector;Visible;TRUE;Crewkerne Community Hospital;;Middle Path;;Crewkerne;Somerset;TA18 8BG;50,879989624;-2,7978644371;RH5;Somerset NHS Foundation Trust;01460 72491;;http://www.sompar.nhs.uk/our_services/adult_services/hospitals/crewkerne_hospital;;
40776;RH5G1;Hospital;Hospital;NHS Sector;Visible;TRUE;South Petherton Community Hospital;;Bernard Way;;South Petherton;Somerset;TA13 5EF;50,9520950317;-2,7988426685;RH5;Somerset NHS Foundation Trust;01460 243000;;http://www.sompar.nhs.uk/our_services/adult_services/hospitals/south_petherton_hospital;;
40777;RH5G2;Hospital;Hospital;NHS Sector;Visible;TRUE;Wincanton Community Hospital;;Dancing Lane;;Wincanton;Somerset;BA9 9DQ;51,058757782;-2,4181547165;RH5;Somerset NHS Foundation Trust;01963 828444;;http://www.sompar.nhs.uk/our_services/adult_services/hospitals/wincanton_hospital;;
40778;RH5G3;Hospital;Hospital;NHS Sector;Visible;TRUE;Dene Barton Community Hospital ;;Dene Road;Cotford St Luke;Taunton;Somerset;TA4 1DD;51,0375900269;-3,1821975708;RH5;Somerset NHS Foundation Trust;01823 431930;;http://www.sompar.nhs.uk/our_services/adult_services/hospitals/dene_barton_hospital;;
40779;RH5G5;Hospital;Hospital;NHS Sector;Visible;TRUE;Frome Community Hospital ;;Enos Way;;Frome;Somerset;BA11 2FH;51,2373199463;-2,3115544319;RH5;Somerset NHS Foundation Trust;01373 454740;;http://www.sompar.nhs.uk/our_services/adult_services/hospitals/frome_hospital;;
40782;RH801;Hospital;Hospital;NHS Sector;Visible;TRUE;Royal Devon and Exeter Hospital (Wonford);Barrack Road;;;Exeter;Devon;EX2 5DW;50,716709137;-3,5066664219;RH8;Royal Devon and Exeter NHS Foundation Trust;01392 411 611;rde-tr.pals@nhs.net;http://www.rdehospital.nhs.uk/;;
40783;RH802;Hospital;Hospital;NHS Sector;Visible;TRUE;Heavitree Hospital;Gladstone Road;;;Exeter;Devon;EX1 2ED;50,7243919373;-3,5140111446;RH8;Royal Devon and Exeter NHS Foundation Trust;01392 411 611;;www.rdehospital.nhs.uk;;
40787;RH833;Hospital;Hospital;NHS Sector;Visible;TRUE;Okehampton Community Hospital;Cavell Way;0;;Okehampton;Devon;EX20 1PN;50,7419204712;-3,9971883297;RH8;Royal Devon and Exeter NHS Foundation Trust;01837 658000;;;;
40788;RH834;Hospital;Hospital;NHS Sector;Visible;TRUE;Ottery St Mary Hospital;Keegan Close;;;Ottery St Mary;Devon;EX11 1DN;50,7501182556;-3,2915608883;RH8;Royal Devon and Exeter NHS Foundation Trust;01404 816 000;;;;
40790;RH853;Hospital;Hospital;NHS Sector;Visible;TRUE;Tiverton and District Hospital;Kennedy Way;0;;Tiverton;Devon;EX16 6NT;50,909412384;-3,4929530621;RH8;Royal Devon and Exeter NHS Foundation Trust;01884 235400;;;;
40791;RH854;Hospital;Hospital;NHS Sector;Visible;TRUE;Honiton Hospital;Marlpits Lane;0;;Honiton;Devon;EX14 2DE;50,7949333191;-3,186563015;RH8;Royal Devon and Exeter NHS Foundation Trust;01404 540540;;;;
40793;RH857;Hospital;Hospital;NHS Sector;Visible;TRUE;Axminster Hospital;Chard Street;;;Axminster;Devon;EX13 5DU;50,7838973999;-2,9962546825;RH8;Royal Devon and Exeter NHS Foundation Trust;01297 630400;;;;
40794;RH858;Hospital;Hospital;NHS Sector;Visible;TRUE;Exmouth Hospital;Claremont Grove;;;Exmouth;Devon;EX8 2JN;50,620552063;-3,4015946388;RH8;Royal Devon and Exeter NHS Foundation Trust;01395 279684;;;;
40795;RH859;Hospital;Hospital;NHS Sector;Visible;TRUE;Victoria Hospital (Sidmouth);General Hospital;;;Sidmouth;Devon;EX10 8EW;50,6816139221;-3,2396416664;RH8;Royal Devon and Exeter NHS Foundation Trust;01395 512482;;;;
40804;RHA04;Hospital;Hospital;NHS Sector;Visible;TRUE;Rampton Hospital;Rampton Hospital;;;Retford;Nottinghamshire;DN22 0PD;53,2906265259;-0,8389262557;RHA;Nottinghamshire Healthcare NHS Foundation Trust;01777 24 8321;;http://www.nottinghamshirehealthcare.nhs.uk/rampton-hospital;;
40841;RHANN;Hospital;Hospital;NHS Sector;Visible;TRUE;Lings Bar Hospital;;Beckside;Gamston;Nottingham;Nottinghamshire;NG2 6PR;52,9225654602;-1,0998016596;RHA;Nottinghamshire Healthcare NHS Foundation Trust;0115 955 5477;;;;
40843;RHM01;Hospital;Hospital;NHS Sector;Visible;TRUE;Southampton General Hospital;;Tremona Road;;Southampton;Hampshire;SO16 6YD;50,9330215454;-1,4350899458;RHM;University Hospital Southampton NHS Foundation Trust;023 8077 7222;patientsupportservices@uhs.nhs.uk;http://www.uhs.nhs.uk;023 8120 4715;
40847;RHM12;Hospital;Hospital;NHS Sector;Visible;TRUE;Princess Anne Hospital;;Coxford Road;;Southampton;Hampshire;SO16 5YA;50,9352607727;-1,4348493814;RHM;University Hospital Southampton NHS Foundation Trust;023 8077 7222;patientsupportservices@uhs.nhs.uk;http://www.uhs.nhs.uk;;
40857;RHQCC;Hospital;Hospital;NHS Sector;Visible;TRUE;Charles Clifford Dental Hospital;76 Wellesley Road;;;Sheffield;South Yorkshire;S10 2SZ;53,3797988892;-1,4937652349;RHQ;Sheffield Teaching Hospitals NHS Foundation Trust;0114 271 7800;;http://www.sth.nhs.uk;;
40860;RHQHH;Hospital;Hospital;NHS Sector;Visible;TRUE;Royal Hallamshire Hospital;Glossop Road;;;Sheffield;South Yorkshire;S10 2JF;53,3783569336;-1,4933162928;RHQ;Sheffield Teaching Hospitals NHS Foundation Trust;0114 27 11900;;http://www.sth.nhs.uk;;
40861;RHQNG;Hospital;Hospital;NHS Sector;Visible;TRUE;Northern General Hospital;;Northern General Hospital;Herries Road;Sheffield;South Yorkshire;S5 7AU;53,4088783264;-1,4608764648;RHQ;Sheffield Teaching Hospitals NHS Foundation Trust;0114 2434343;;http://www.sth.nhs.uk/;;
40865;RHQWP;Hospital;Hospital;NHS Sector;Visible;TRUE;Weston Park Hospital;Whitham Road;;;Sheffield;South Yorkshire;S10 2SJ;53,3802528381;-1,4949173927;RHQ;Sheffield Teaching Hospitals NHS Foundation Trust;0114 226 5000;;http://www.sth.nhs.uk;;
40867;RHU02;Hospital;Hospital;NHS Sector;Visible;TRUE;St Mary;West Wing;Milton Road;;Portsmouth;Hampshire;PO3 6AD;50,8001365662;-1,0639320612;RHU;Portsmouth Hospitals NHS Trust;02392 680000;;http://www.porthosp.nhs.uk;023 9286 6413;
40868;RHU03;Hospital;Hospital;NHS Sector;Visible;TRUE;Queen Alexandra Hospital;Southwick Hill Road;Cosham;;Portsmouth;Hampshire;PO6 3LY;50,8502998352;-1,0699176788;RHU;Portsmouth Hospitals NHS Trust;023 9228 6000;;http://www.porthosp.nhs.uk;023 9286 6413;
40870;RHU10;Hospital;Hospital;NHS Sector;Visible;TRUE;Gosport War Memorial Hospital - Portsmouth Hospitals NHS Trust;Bury Road;Gosport;;Gosport;Hampshire;PO12 3PW;50,7930641174;-1,1480667591;RHU;Portsmouth Hospitals NHS Trust;2382318000;;https://www.southernhealth.nhs.uk/locations/gosport-war-memorial-hospital/;;
40884;RHW01;Hospital;Hospital;NHS Sector;Visible;TRUE;Royal Berkshire Hospital;;Craven Road;;Reading;Berkshire;RG1 5AN;51,4510231018;-0,9593157768;RHW;Royal Berkshire NHS Foundation Trust;0118 322 5111;nhs.choices@royalberkshire.nhs.uk;http://www.royalberkshire.nhs.uk;;
